label_headers,職業-軍警公教,職業-資訊業,職業-金融業,職業-製造業,職業-服務業,職業-醫療服務業,職業-學生,職業-退休人士,職業-餐飲旅館/旅遊業,職業-量販店,職業-政治性職務,職業-營造/不動產業,職業-進出口貿易,職業-專業服務,職業-民間匯兌業/虛擬貨幣產業,職業-武器設備業,職業-非營利機構,職業-高單價物品之買賣或拍賣,職業-當鋪/銀樓,職業-學齡前,職業-家管,職業-待業中,職業-自營商,職業-其他,職務-基層職員,職務-專業人員,職務-技術人員,職務-中階主管,職務-高階主管,職務-企業負責人,職務-其他,學歷-國中(含以下),學歷-高中,學歷-專科,學歷-大學,學歷-碩士/博士 ,婚姻狀況-未婚,婚姻狀況-已婚有子女,婚姻狀況-已婚無子女,投資目的-閒置資金運用,投資目的-節稅,投資目的-儲備退休金,投資目的-子女教育基金,投資目的-追求長期投資報酬,投資目的-資金調度,投資目的-其他,投資基金來源-薪資收入,投資基金來源-退休金,投資基金來源-投資收益,投資基金來源-繼承/贈與,投資基金來源-借貸,投資基金來源-出售資產,投資基金來源-租賃收入,投資基金來源-自營收入,投資基金來源-其他,家庭年收入-50 萬元以下,家庭年收入-50 萬元~100 萬元,家庭年收入-100 萬元~300 萬元,家庭年收入-300 萬元~500 萬元,家庭年收入-500 萬元以上,家庭年支出-50 萬元以下,家庭年支出-50 萬元~100 萬元,家庭年支出-100 萬元~300 萬元,家庭年支出-300 萬元~500 萬元,家庭年支出-500 萬元以上,預計(單筆)投資金額-100 萬元以下,預計(單筆)投資金額-100 萬元~300 萬元,預計(單筆)投資金額-300 萬元以上,特殊身分客戶-70 歲以上,特殊身分客戶-國中畢業以下,特殊身分客戶-領有全民健康保險重大傷病證明,年齡-75 歲以上/20歲以下,年齡-66~75歲,年齡-56~65歲,年齡-46~55歲,年齡-20~45歲,曾經持有投資產品-現金、存款、定存、貨幣型基金與保本型基金,曾經持有投資產品-債券、投資等級之債券基金,曾經持有投資產品-外幣存款、非投資等級之債券基金、平衡型基金、新興市場債券基金,曾經持有投資產品-股票、全球股票基金、歐美成熟國家股票基金、投資型保單,曾經持有投資產品-新興市場股票基金、單一新興國家股票基金、衍生性商品,基金投資目的偏好-現金、存款、定存、貨幣型基金與保本型基金,基金投資目的偏好-債券、投資等級之債券基金,基金投資目的偏好-外幣存款、非投資等級之債券基金、平衡型基金、新興市場債券基金,基金投資目的偏好-股票、全球股票基金、歐美成熟國家股票基金、投資型保單,基金投資目的偏好-新興市場股票基金、單一新興國家股票基金、衍生性商品,備用金相當家庭開銷-無備用金,備用金相當家庭開銷-3 個月以下,備用金相當家庭開銷-介於3~6 個月,備用金相當家庭開銷-介於6~9 個月,備用金相當家庭開銷-超過9 個月,基金投資方式-不曾投資過,基金投資方式-只買過貨幣型基金,基金投資方式-定時定額,基金投資方式-單筆(不含貨幣型基金)和定時定額兩者都有,基金投資方式-單筆或私募基金,期望投資報酬率-1%~2%,期望投資報酬率-3%~5%,期望投資報酬率-6%~8%,期望投資報酬率-9%~12%,期望投資報酬率-12%以上,最大投資損失-1%~2%,最大投資損失-3%~5%,最大投資損失-6%~8%,最大投資損失-9%~12%,最大投資損失-12%以上
投資目的-儲備退休金,-0.05204678362573101,-0.05789473684210526,-0.052436647173489295,-0.004288499025341119,-0.03099415204678363,0.06900584795321638,0.0,0.1750487329434698,-0.005263157894736842,-0.005263157894736842,0.0,-0.015789473684210527,-0.005263157894736842,0.037037037037037035,0.0,0.0,-0.005263157894736842,0.0,0.0,0.0,0.0111111111111111,-0.010526315789473684,0.026510721247563353,-0.07368421052631577,0.0705653021442495,0.0115009746588694,-0.026120857699805072,-0.020272904483430804,-0.05263157894736842,0.04249512670565302,-0.025536062378167662,0.010721247563352826,0.06939571150097468,-0.09376218323586741,0.0865497076023391,-0.07290448343079922,0.10701754385964907,0.03430799220272901,-0.07368421052631577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07660818713450296,0.13294346978557506,-0.2046783625730994,-0.021052631578947368,-0.005263157894736842,-0.005263157894736842,-0.021052631578947368,0.05828460038986354,-0.010526315789473684,0.13313840155945417,0.3348927875243665,-0.4311890838206628,-0.02631578947368421,-0.010526315789473684,0.13469785575048726,-0.029434697855750536,-0.10526315789473684,0.0,0.0,0.08401559454191021,-0.07348927875243665,-0.010526315789473684,0.07953216374269007,-0.005263157894736842,0.04775828460038986,0.026510721247563353,0.07953216374269007,0.032943469785575,-0.07699805068226118,-0.061988304093567315,0.5875243664717349,0.09532163742690059,0.03216374269005848,-0.1571150097465887,-0.5578947368421052,0.14814814814814814,-0.03157894736842105,0.2541910331384015,-0.019298245614035092,-0.3514619883040936,0.1111111111111111,0.28615984405458095,0.0019493177387914784,0.011306042884990236,-0.4105263157894737,0.0,0.07407407407407407,0.2723196881091617,-0.36764132553606244,0.021247563352826508,-0.005263157894736842,0.24912280701754386,0.13391812865497071,-0.2680311890838207,-0.10974658869395715,0.46042884990253413,0.21793372319688106,-0.15204678362573099,-0.25263157894736843,-0.2736842105263158
投資目的-子女教育基金,-0.013924050632911397,0.036708860759493686,-0.1518987341772152,-0.20253164556962025,0.09746835443037974,0.06202531645569621,0.08734177215189874,-0.0379746835443038,0.0,0.0,0.0,0.0,-0.012658227848101266,-0.012658227848101266,0.0,0.0,-0.012658227848101266,0.0,0.0,0.2,-0.0012658227848101195,-0.012658227848101266,0.0,-0.02531645569620253,-0.15443037974683543,-0.07721518987341772,0.02405063291139241,-0.05189873417721519,-0.0759493670886076,-0.05063291139240506,0.3860759493670886,0.3,0.1620253164556962,-0.2405063291139241,-0.26835443037974677,0.04683544303797471,0.17468354430379748,-0.23544303797468358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017721518987341756,0.1,-0.2670886075949367,0.08734177215189874,0.0,0.0,-0.012658227848101266,-0.02531645569620253,0.1,0.06202531645569621,0.24556962025316453,-0.18101265822784812,-0.1139240506329114,-0.012658227848101266,0.410126582278481,-0.29493670886075946,-0.11518987341772155,0.0,0.0,0.07594936708860756,-0.0759493670886076,0.0,0.0,0.0,0.0,0.3,-0.012658227848101266,-0.0379746835443038,-0.006329113924050667,-0.24303797468354427,0.6987341772151899,-0.012658227848101266,-0.06329113924050632,-0.21772151898734177,-0.4050632911392405,0.1,-0.0379746835443038,0.13670886075949368,0.30886075949367087,-0.5075949367088608,-0.02531645569620253,0.17341772151898732,0.20759493670886076,-0.13924050632911392,-0.21645569620253172,-0.012658227848101266,0.1,0.03164556962025322,-0.10632911392405064,-0.012658227848101266,0.0,0.7620253164556963,-0.0911392405063291,-0.3924050632911392,-0.27848101265822783,0.12405063291139241,0.43544303797468353,-0.17848101265822783,-0.16582278481012655,-0.21518987341772156
投資目的-追求長期投資報酬,-0.04980285107673642,-0.04127995147103427,-0.055838641188959655,0.07227782832878371,-0.004064300879587507,-0.021261753108886866,0.12754018804974218,-0.002820746132848037,-0.006369426751592357,-0.0018198362147406734,0.0,0.05392781316348197,-0.025477707006369428,0.013315134971185923,0.0,0.0,-0.01091901728844404,-0.003639672429481347,-0.0009099181073703367,-0.0009099181073703367,-0.053108886866848636,-0.011828935395814377,-0.010009099181073705,0.032999696693964214,0.14340309372156507,-0.07958750379132548,-0.025235062177737314,-0.06105550500454959,-0.019441916894146184,-0.04003639672429481,0.0819532908704883,0.17634212920837125,-0.06766757658477404,-0.15683955110706707,0.16505914467697907,-0.11689414619350927,0.08219593569912043,-0.13833788292387034,-0.06369426751592358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794661813770094,0.04118895966029725,-0.30500454959053686,0.015711252653927824,-0.00818926296633303,-0.00545950864422202,-0.007036700030330592,-0.03673036093418259,0.02605398847437064,0.12083712465878071,0.18914164391871396,-0.21352744919623906,-0.07825295723384895,-0.01819836214740673,0.11361844100697605,-0.03436457385501962,-0.06469517743403094,-0.01091901728844404,-0.003639672429481347,0.17719138610858343,-0.12077646345162266,-0.056414922656960874,0.0548377312708523,0.08817106460418563,0.024234152259629965,0.11513497118592661,0.06178343949044587,-0.0034880194115863017,-0.24610251744009706,0.07267212617531088,0.4420988777676676,0.09181073703366698,0.07816196542311192,0.07161055505004549,-0.683682135274492,0.1,0.12696390658174098,0.24118895966029724,0.11677282377919318,-0.5849256900212315,0.06120715802244466,0.4029723991507431,0.1870791628753412,-0.07346072186836516,-0.5777979981801638,-0.0009099181073703367,-0.0009099181073703367,0.5145283591143464,-0.4908704883227176,-0.02183803457688808,0.1,0.3851076736427055,0.0994843797391568,-0.20788595693054293,-0.37670609645131936,0.3096754625417046,0.3441613588110404,0.0061874431301183475,-0.24658780709736125,-0.413436457385502
投資目的-資金調度,-0.08904109589041095,-0.03424657534246575,0.2305936073059361,-0.15753424657534246,-0.14383561643835616,-0.0547945205479452,-0.0410958904109589,0.182648401826484,-0.0136986301369863,0.0,0.0,-0.02054794520547945,-0.0410958904109589,0.0,0.0,0.0,-0.00684931506849315,0.0,0.0,0.0,0.2511415525114155,-0.0136986301369863,-0.0136986301369863,-0.03424657534246575,0.12100456621004563,-0.2534246575342466,-0.0821917808219178,-0.1506849315068493,-0.0684931506849315,-0.0547945205479452,0.4885844748858447,0.0,0.5639269406392694,-0.18493150684931506,-0.1940639269406393,-0.18493150684931506,0.13470319634703196,0.1872146118721461,-0.0684931506849315,-0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.5228310502283104,0.3264840182648402,-0.4520547945205479,-0.13013698630136986,-0.02054794520547945,-0.0136986301369863,-0.08904109589041095,-0.14383561643835616,-0.00684931506849315,-0.10273972602739724,0.6849315068493151,-0.4178082191780822,-0.1095890410958904,-0.0547945205479452,0.26255707762557073,-0.0365296803652968,-0.18493150684931506,-0.00684931506849315,-0.03424657534246575,0.34246575342465757,-0.226027397260274,-0.1095890410958904,-0.0136986301369863,-0.00684931506849315,-0.00684931506849315,-0.00684931506849315,-0.06164383561643835,-0.19863013698630136,0.30365296803652964,-0.0365296803652968,0.952054794520548,-0.00684931506849315,-0.02054794520547945,-0.1506849315068493,-0.773972602739726,0.3333333333333333,-0.0273972602739726,0.3264840182648402,-0.1095890410958904,-0.5228310502283104,0.319634703196347,0.24429223744292236,0.1141552511415525,-0.15753424657534246,-0.5205479452054794,0.0,0.0,0.7465753424657534,-0.7054794520547946,-0.0410958904109589,-0.00684931506849315,0.6324200913242009,0.1278538812785388,-0.2808219178082192,-0.4726027397260274,0.31278538812785384,0.2305936073059361,0.1963470319634703,-0.226027397260274,-0.5136986301369864
投資目的-其他,-0.16666666666666666,0.0,0.0,-0.3333333333333333,0.0,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.6666666666666666,-0.16666666666666666,-0.3333333333333333,-0.5,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0,-0.5,-0.3333333333333333,-0.16666666666666666,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,-1.0,0.0,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.3333333333333333,0.0,0.0,-0.16666666666666666,-0.5,-0.16666666666666666,0.0,0.0,-0.16666666666666666,-0.6666666666666666,0.0,0.0,0.0,-0.16666666666666666,-0.8333333333333334,0.0,-0.3333333333333333,-0.5,0.0,-0.16666666666666666,0.0,0.0,-0.5,-0.3333333333333333,-0.16666666666666666,0.0,0.0,-0.16666666666666666,-0.3333333333333333,-0.5,0.0,0.0,-0.3333333333333333,-0.16666666666666666,-0.5
投資基金來源-薪資收入,-0.008136672071098333,-0.042394763706239104,-0.06088992974238876,0.048009367681498855,0.03738065213475053,0.06713505074160814,-0.01282051282051282,-0.0036630036630036634,-0.007326007326007327,-0.0036630036630036634,0.0,0.021797874256890643,-0.029304029304029307,-0.01098901098901099,0.0,0.0,-0.009157509157509158,-0.0018315018315018317,0.0,0.016393442622950817,0.012550291238815833,-0.01831501831501832,0.0,0.005224283912808506,0.10700774635200866,-0.06125022518465145,-0.0022818711343301767,-0.033777697712123966,-0.018495166036149646,0.007235933465441659,0.0015612802498048486,0.021797874256890643,0.12171981024440043,-0.0520026421665766,-0.006185071758842198,-0.08532997057587219,0.08611061070077466,-0.0334774515102384,-0.06602413979463162,0.1646850417342221,0.0,0.07923497267759563,0.014111571488620661,-0.24869392902179782,-0.0056746532156368296,-0.0036630036630036634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10322464420825077,0.2568306010928962,-0.30327868852459017,-0.04578754578754578,-0.01098901098901099,0.16195280129706363,-0.053533897796192886,-0.09559839068035791,-0.009157509157509158,-0.0036630036630036634,0.0642827118236956,-0.04413619167717529,-0.020146520146520148,-0.0018315018315018317,0.010898937128445321,0.02729237975139614,0.014561940791448985,-0.005494505494505495,0.03416801777457516,-0.014802137752957356,-0.028433315318561192,0.6388938929922536,0.040022818711343305,0.0416741728217138,-0.20584879601273043,-0.5147420885125803,0.2786885245901639,0.04725875217678495,0.1418663303909206,-0.030835284933645624,-0.43697832222422384,0.11466402450009006,0.2797994355371405,0.041794271302468045,-0.09541824295922656,-0.34083948838047196,-0.0036630036630036634,0.04734882603735063,0.31252627154266494,-0.33606557377049184,-0.020146520146520148,0.061910766828799604,0.47679096859424724,-0.06911667567405272,-0.25319762205008106,-0.21638743769891317,0.4368582237434696,0.18849456554374594,-0.1435777337416682,-0.2052182789887708,-0.2765567765567766
投資基金來源-退休金,-0.04,-0.013333333333333334,-0.013333333333333334,-0.06666666666666668,-0.02666666666666667,0.0,0.0,0.30666666666666664,-0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013333333333333334,0.0,0.0,0.0,-0.07999999999999999,-0.013333333333333334,-0.013333333333333334,-0.013333333333333334,-0.053333333333333344,0.05333333333333333,-0.05333333333333334,-0.026666666666666658,-0.04,-0.013333333333333334,0.1333333333333333,0.013333333333333336,0.04000000000000001,-0.14666666666666664,0.06666666666666665,0.026666666666666658,-0.13333333333333333,0.13333333333333341,-0.013333333333333334,-0.026666666666666616,0.0,0.14666666666666667,0.06666666666666668,-0.24000000000000002,0.053333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999999,0.25333333333333335,-0.2666666666666666,-0.06666666666666668,0.0,0.14666666666666667,0.0,-0.13333333333333333,-0.013333333333333334,0.0,0.23999999999999988,-0.14666666666666664,-0.09333333333333334,0.22666666666666663,-0.04,0.053333333333333344,0.10666666666666666,0.17333333333333337,-0.14666666666666667,-0.09333333333333332,-0.04,0.38666666666666666,0.10666666666666666,-0.10666666666666667,0.09333333333333332,-0.48,0.26666666666666666,0.10666666666666666,0.16,0.026666666666666672,-0.56,0.0,0.4666666666666667,-0.08000000000000002,0.18666666666666665,-0.5733333333333334,0.0,0.0,0.36000000000000004,-0.36000000000000004,0.0,0.0,0.18666666666666665,0.23999999999999994,-0.1733333333333333,-0.2533333333333333,0.2,0.26666666666666666,0.053333333333333344,-0.18666666666666662,-0.3333333333333333
投資基金來源-投資收益,-0.11801242236024845,-0.0546583850931677,-0.005985319028797273,-0.17391304347826084,0.1385657820440429,-0.06335403726708075,0.14703557312252968,-0.03331451157538112,-0.004968944099378882,-0.0012422360248447205,0.0,0.08097120271033316,0.07227555053642012,0.08221343873517788,0.0,0.0,-0.006211180124223602,0.0,-0.0012422360248447205,-0.0012422360248447205,-0.009712027103331439,-0.011180124223602485,-0.004968944099378882,-0.031055900621118005,0.03421795595708635,0.05782044042913606,-0.01592320722755504,-0.07306606437041217,-0.04720496894409938,-0.03354037267080745,0.07769621682665159,0.16442687747035575,-0.10062111801242236,-0.019424054206662905,0.1019762845849802,-0.1463579898362507,0.05036702428006776,-0.16555618294748725,-0.05590062111801242,-0.024618859401468088,-0.0012422360248447205,0.19819311123658948,0.05488424618859404,-0.14398644833427443,-0.08198757763975155,-0.0012422360248447205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18949745906267643,0.44404291360813103,-0.5316770186335403,-0.07950310559006211,-0.02236024844720497,0.3608130999435347,-0.18938452851496335,-0.16024844720496895,-0.007453416149068324,-0.003726708074534162,0.1662337662337663,-0.10412196499153019,-0.06211180124223601,-0.013664596273291923,0.17188029361942408,-0.009937888198757764,0.07848673066064372,0.046188594014680985,0.16736307171089784,-0.033879164313946775,-0.25815923207227554,0.3499717673630718,0.07972896668548844,0.16566911349520047,0.06403162055335965,-0.6594014680971202,0.0,-0.008695652173913044,0.6127611518915866,0.0029361942405420893,-0.6070016939582157,-0.002484472049689441,0.49452286843591187,0.2682100508187464,-0.15403726708074533,-0.6062111801242236,0.0,0.0,0.3245623941276115,-0.3856578204404292,0.06109542631281764,-0.002484472049689441,0.49949181253529074,0.14251835121400344,-0.26188594014680966,-0.3776397515527951,0.16691134952004522,0.3887069452286843,0.18848108413325812,-0.27701863354037265,-0.4670807453416149
投資基金來源-繼承/贈與,-0.07216494845360824,-0.05154639175257732,-0.061855670103092786,-0.061855670103092786,-0.09278350515463918,-0.020618556701030927,0.731958762886598,-0.14432989690721648,-0.020618556701030927,0.0,0.0,-0.020618556701030927,0.0,0.0,0.0,0.0,-0.030927835051546393,0.0,0.0,0.0,-0.10309278350515463,-0.030927835051546393,0.0,-0.020618556701030927,-0.20618556701030927,-0.1855670103092784,-0.030927835051546393,-0.07216494845360824,-0.030927835051546393,-0.020618556701030927,0.5463917525773196,0.9278350515463918,-0.12371134020618554,-0.12371134020618554,-0.4948453608247423,-0.1855670103092784,0.23367697594501713,-0.29896907216494845,-0.030927835051546393,-0.17525773195876287,0.0,-0.041237113402061855,0.32302405498281783,0.0893470790378007,-0.1958762886597938,-0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010309278350515464,-0.061855670103092786,-0.32989690721649484,0.5257731958762887,-0.09278350515463918,-0.041237113402061855,-0.3505154639175257,0.1512027491408935,0.20962199312714777,0.0,-0.010309278350515464,0.2989690721649485,-0.1958762886597938,-0.09278350515463918,-0.020618556701030927,-0.061855670103092786,-0.010309278350515464,0.865979381443299,-0.07216494845360824,-0.08247422680412371,-0.25773195876288657,-0.4536082474226804,0.6666666666666666,0.3333333333333333,-0.030927835051546393,-0.2371134020618557,-0.7319587628865979,0.0,0.3333333333333333,0.32302405498281783,0.1477663230240549,-0.8041237113402062,0.0,0.2508591065292096,0.563573883161512,-0.16494845360824742,-0.6494845360824743,0.0,0.0,0.7010309278350515,-0.6494845360824743,-0.05154639175257732,-0.010309278350515464,0.26116838487972505,0.20962199312714777,0.03436426116838487,-0.4948453608247423,0.0,-0.08247422680412371,0.2508591065292096,0.1374570446735395,-0.3058419243986254
投資基金來源-借貸,-0.14285714285714285,-0.14285714285714285,-0.07142857142857142,-0.07142857142857142,-0.14285714285714285,0.0,-0.07142857142857142,-0.07142857142857142,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.07142857142857142,-0.07142857142857142,0.0,0.0,-0.21428571428571427,-0.42857142857142855,-0.07142857142857142,-0.14285714285714285,-0.07142857142857142,0.0,-0.07142857142857142,0.0,0.0,-0.2857142857142857,-0.2857142857142857,-0.42857142857142855,-0.21428571428571427,-0.21428571428571427,-0.14285714285714285,0.0,-0.07142857142857142,-0.07142857142857142,0.0,-0.6428571428571429,-0.21428571428571427,-0.07142857142857142,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.14285714285714285,-0.21428571428571427,-0.5714285714285714,-0.07142857142857142,0.0,-0.35714285714285715,-0.42857142857142855,-0.14285714285714285,-0.07142857142857142,0.0,-0.7857142857142857,-0.14285714285714285,-0.07142857142857142,-0.07142857142857142,0.0,-0.07142857142857142,0.0,-0.07142857142857142,-0.14285714285714285,-0.35714285714285715,-0.42857142857142855,-0.07142857142857142,0.0,0.0,-0.14285714285714285,-0.7857142857142857,0.0,0.0,-0.07142857142857142,-0.07142857142857142,-0.8571428571428571,0.0,0.0,-0.2857142857142857,-0.14285714285714285,-0.5714285714285714,0.0,0.0,-0.21428571428571427,-0.6428571428571429,-0.14285714285714285,0.0,0.0,-0.14285714285714285,-0.2857142857142857,-0.5714285714285714,0.0,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,-0.5714285714285714
投資基金來源-出售資產,0.0,-0.1,0.0,0.0,-0.1,-0.1,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,-0.2,0.0,-0.6,0.0,0.0,-0.3,-0.6,-0.1,-0.3,-0.4,0.0,0.0,0.0,-0.1,0.0,-0.6,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,-0.5,-0.2,-0.3,0.0,0.0,-0.8,-0.2,0.0,-0.1,0.0,0.0,-0.1,0.0,-0.7,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.8,0.0,0.0,0.0,-0.2,-0.8,0.0,0.0,-0.2,-0.2,-0.6,0.0,0.0,-0.2,-0.8,0.0,0.0,0.0,-0.4,-0.1,-0.5,0.0,-0.2,0.0,-0.2,-0.6
投資基金來源-租賃收入,0.2252252252252252,-0.045045045045045036,-0.054054054054054064,-0.13513513513513514,-0.0990990990990991,-0.036036036036036036,-0.018018018018018014,0.12612612612612611,0.0,0.0,0.0,-0.036036036036036036,-0.018018018018018014,-0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,-0.009009009009009007,-0.018018018018018014,-0.009009009009009007,0.4864864864864865,0.11711711711711706,0.0,-0.2072072072072072,-0.09009009009009007,-0.045045045045045036,-0.2612612612612613,0.3153153153153153,0.2072072072072072,-0.22522522522522526,-0.40540540540540543,0.10810810810810806,-0.17117117117117114,0.018018018018017945,-0.036036036036036036,0.2252252252252252,0.0,-0.036036036036036036,-0.009009009009009007,-0.06306306306306309,-0.11711711711711713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.072072072072072,-0.2522522522522523,-0.12612612612612611,-0.027027027027027032,0.3873873873873873,-0.17117117117117114,-0.21621621621621626,0.0,0.0,0.3783783783783784,-0.32432432432432434,-0.054054054054054064,0.3063063063063063,0.0,0.3153153153153153,-0.009009009009009007,0.25225225225225223,0.009009009009008973,-0.027027027027026973,-0.22522522522522526,0.3153153153153153,0.0,-0.036036036036036036,0.4954954954954955,-0.7747747747747747,0.3333333333333333,0.6486486486486486,-0.06306306306306306,-0.1891891891891892,-0.7297297297297297,0.0,-0.018018018018018014,0.15315315315315317,0.21621621621621617,-0.35135135135135137,0.0,0.3333333333333333,0.054054054054054,-0.37837837837837834,-0.009009009009009007,0.0,0.29729729729729726,0.12612612612612611,0.054054054054054,-0.4774774774774775,0.0,0.6036036036036035,0.17117117117117117,-0.22522522522522526,-0.5495495495495496
投資基金來源-自營收入,-0.03571428571428571,-0.07142857142857142,-0.017857142857142856,-0.07142857142857142,-0.25,-0.0625,-0.017857142857142856,-0.04464285714285714,0.0,0.0,0.0,-0.03571428571428571,-0.026785714285714284,0.1875,0.0,0.0,-0.008928571428571428,-0.026785714285714284,0.0,0.0,0.4017857142857143,-0.03571428571428571,0.17857142857142858,-0.0625,0.08928571428571427,0.11607142857142858,-0.03571428571428571,-0.09821428571428573,-0.11607142857142858,-0.0267857142857143,0.07142857142857142,-0.008928571428571428,0.04464285714285715,0.035714285714285726,-0.125,0.05357142857142855,0.13392857142857142,-0.6517857142857143,0.19642857142857142,0.16964285714285715,0.0,0.4732142857142857,-0.017857142857142856,-0.4375,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,-0.16964285714285715,-0.008928571428571397,-0.19642857142857145,-0.05357142857142857,0.13392857142857145,0.11607142857142855,-0.20535714285714285,-0.017857142857142856,-0.026785714285714284,0.2142857142857143,-0.0625,-0.15178571428571427,-0.017857142857142856,0.0,-0.008928571428571428,-0.008928571428571428,-0.03571428571428571,0.035714285714285726,0.044642857142857095,-0.0357142857142857,0.49107142857142855,0.25,-0.026785714285714284,0.0625,-0.7767857142857143,0.25,-0.008928571428571428,0.24107142857142858,0.035714285714285726,-0.5178571428571429,0.0,0.20535714285714285,0.6160714285714286,-0.08928571428571429,-0.7321428571428571,0.0,0.25,0.4375,-0.625,-0.0625,0.0,0.2142857142857143,0.3482142857142857,-0.21428571428571427,-0.3482142857142857,0.2142857142857143,0.4285714285714286,0.1607142857142857,-0.21428571428571427,-0.5892857142857143
投資基金來源-其他,-0.05882352941176471,0.0,0.0,-0.05882352941176471,-0.05882352941176471,-0.05882352941176471,0.19117647058823528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.10294117647058826,-0.05882352941176471,-0.05882352941176471,-0.2352941176470588,-0.2352941176470588,-0.17647058823529413,0.0,0.0,0.0,0.0,0.4117647058823529,0.3823529411764706,-0.1176470588235294,0.014705882352941207,-0.22058823529411759,-0.05882352941176471,0.20588235294117646,0.07352941176470587,-0.05882352941176471,0.08823529411764708,0.0,-0.1176470588235294,0.25,-0.22058823529411759,-0.05882352941176471,0.0,0.0,0.0,0.0,-0.05882352941176471,0.0,0.0,0.0,0.0,0.0,-0.4117647058823529,0.5735294117647058,-0.04411764705882354,-0.05882352941176471,-0.05882352941176471,0.22058823529411764,-0.04411764705882354,-0.1176470588235294,0.0,-0.05882352941176471,0.17647058823529416,-0.1176470588235294,0.0,0.0,-0.05882352941176471,0.0,0.3823529411764706,0.0,0.0,-0.35294117647058826,-0.02941176470588236,0.7058823529411764,-0.05882352941176471,0.0,-0.35294117647058826,-0.29411764705882354,0.0,-0.05882352941176471,0.5,-0.16176470588235292,-0.27941176470588236,-0.05882352941176471,0.19117647058823528,-0.08823529411764708,0.19117647058823528,-0.2352941176470588,0.0,0.0,-0.08823529411764708,0.08823529411764708,0.0,0.0,0.07352941176470587,0.45588235294117646,-0.4117647058823529,-0.1176470588235294,0.4411764705882353,0.014705882352941207,-0.10294117647058826,-0.17647058823529413,-0.17647058823529413
